inner_X,inner_Y,inner_Z,outer_X,outer_Y,outer_Z,inner_curb_X,inner_curb_Y,inner_curb_Z,outer_curb_X,outer_curb_Y,outer_curb_Z
-102.51382981783692,208.45014138294945,0.0,-92.36146856265285,214.8477628897469,0.0,-104.2058900554353,207.38387117688606,0.0,-90.6694083534555,215.9140331408798,0.0
-102.87679148292277,209.0261239038638,0.0,-92.7247819558488,215.4243035326488,0.0,-104.56879310053856,207.959760679636,0.0,-91.03278036800313,216.49066680411295,0.0
-103.23973166000782,209.60200213444546,0.0,-93.088082228681,216.0007530925186,0.0,-104.93167326306731,208.5355436908873,0.0,-91.39614065679321,217.0672115855308,0.0
-103.60265225237097,210.17777745183852,0.0,-93.45137128620846,216.5771129443742,0.0,-105.29453244600371,209.11122158813833,0.0,-91.75949112518137,217.6436688597968,0.0
-103.96555516340119,210.7534512334758,0.0,-93.81465103349021,217.15338446323346,0.0,-105.65737255245843,209.68679574922442,0.0,-92.12283367850505,218.2200400015264,0.0
-104.32844229659602,211.32902485707652,0.0,-94.17792337558525,217.72956902411437,0.0,-106.02019548566867,210.26226755231477,0.0,-92.48617022208346,218.79632638528736,0.0
-104.69131555556245,211.9044997006472,0.0,-94.54119021755258,218.30566800203482,0.0,-106.3830031489994,210.837638375914,0.0,-92.8495026612176,219.37252938559942,0.0
-105.0541768440177,212.47987714248276,0.0,-94.90445346445125,218.88168277201277,0.0,-106.74579744594425,211.41290959886317,0.0,-93.21283290119017,219.94865037693444,0.0
-105.41702806578905,213.05515856116617,0.0,-95.26771502134028,219.45761470906612,0.0,-107.10858028012512,211.98808260033923,0.0,-93.57616284726548,220.5246907337161,0.0
-105.7798711248136,213.63034533556768,0.0,-95.63097679327866,220.0334651882128,0.0,-107.47135355529211,212.56315875985447,0.0,-93.93949440468951,221.10065183032032,0.0
-106.14270792513871,214.2054388448454,0.0,-95.99424068532544,220.60923558447078,0.0,-107.83411917532395,213.13813945725687,0.0,-94.30282947868989,221.676535041075,0.0
-106.50554037092253,214.78044046844568,0.0,-96.35750860253957,221.1849272728579,0.0,-108.19687904422861,213.71302607273086,0.0,-94.66616997447574,222.25234174025994,0.0
-106.8683703664334,215.35535158610213,0.0,-96.7207824499801,221.76054162839213,0.0,-108.55963506614255,214.2878199867957,0.0,-95.02951779723789,222.82807330210713,0.0
-107.23119981605136,215.9301735778375,0.0,-97.08406413270608,222.3360800260914,0.0,-108.92238914533267,214.86252258030834,0.0,-95.39287485214852,223.40373110080037,0.0
-107.59403062426638,216.50490782396085,0.0,-97.44735555577648,222.91154384097365,0.0,-109.28514318619409,215.43713523445956,0.0,-95.7562430443615,223.97931651047577,0.0
-107.95686469568038,217.07955570507022,0.0,-97.81065862425035,223.4869344480568,0.0,-109.64789909325235,216.0116593307771,0.0,-96.11962427901202,224.55483090522122,0.0
-108.31970393500686,217.65411860205174,0.0,-98.17397524318669,224.06225322235872,0.0,-110.01065877116345,216.5860962511252,0.0,-96.48302046121665,225.13027565907655,0.0
-108.68255024706916,218.22859789607688,0.0,-98.53730731764452,224.63750153889748,0.0,-110.37342412471133,217.1604473777007,0.0,-96.84643349607374,225.70565214603425,0.0
-109.04540553680464,218.80299496860812,0.0,-98.90065675268285,225.21268077269085,0.0,-110.73619705881309,217.7347140930401,0.0,-97.20986528866256,226.28096174003795,0.0
-109.40827170926045,219.37731120139262,0.0,-99.2640254533607,225.78779229875684,0.0,-111.09897947851375,218.30889778001188,0.0,-97.57331774404408,226.8562058149842,0.0
-109.77115066959759,219.95154797646765,0.0,-99.6274153247371,226.36283749211333,0.0,-111.46177328899131,218.8829998218231,0.0,-97.93679276726036,227.43138574472093,0.0
-110.1340443230872,220.52570667615493,0.0,-99.99082827187107,226.93781772777837,0.0,-111.82458039555215,219.4570216020125,0.0,-98.30029226333505,228.00650290304895,0.0
-110.49695457511403,221.09978868306519,0.0,-100.35426619982155,227.5127343807697,0.0,-112.18740270363531,220.03096450445634,0.0,-98.6638181372728,228.58155866372044,0.0
-110.85988333117469,221.67379538009538,0.0,-100.71773101364765,228.0875888261054,0.0,-112.55024211881017,220.60482991336434,0.0,-99.02737229405982,229.1565544004404,0.0
