X,Y,Z
343.0461169389158,-148.3941063246142,0.0
343.5331103960082,-148.92908167206116,0.0
344.0236797633513,-149.46047030645536,0.0
344.5176486665342,-149.98833867370152,0.0
345.01484919471767,-150.5127550448488,0.0
345.51512177953305,-151.0337894787595,0.0
346.01831506642753,-151.5515137846682,0.0
346.52428577864436,-152.0660014846072,0.0
347.03289857401643,-152.57732777567327,0.0
347.5440258947233,-153.085569492108,0.0
348.0575478101409,-153.5908050671617,0.0
348.57335185289185,-154.09311449470863,0.0
349.0913328481823,-154.5925792905798,0.0
349.6113927364808,-155.08928245357632,0.0
350.1334403895769,-155.58330842612443,0.0
350.6573914200266,-156.0747430545312,0.0
351.18316767161485,-156.5636732595505,0.0
351.7106921436804,-157.05018253252484,0.0
352.23988480848,-157.5343474592283,0.0
352.77066210252633,-158.01623771161906,0.0
353.30293655112126,-158.49591613617622,0.0
353.83661642334266,-158.97343884275207,0.0
354.37160541688127,-159.44885529400423,0.0
354.90780237219985,-159.92220839546673,0.0
355.4451010155548,-160.39353458631405,0.0
355.98338973048436,-160.86286393086428,0.0
356.5225513574186,-161.33022021086245,0.0
357.0624630211176,-161.79562101857712,0.0
357.602995985678,-162.25907785073795,0.0
358.14401553688595,-162.72059620333175,0.0
358.6853808917149,-163.18017566726968,0.0
359.2269451347861,-163.63781002492777,0.0
359.76855518162284,-164.09348734755667,0.0
360.3100517685254,-164.54719009354557,0.0
360.8512694689008,-164.99889520751856,0.0
361.3920367358592,-165.4485742202308,0.0
361.93217597088113,-165.89619334922284,0.0
362.4715036183259,-166.34171360018138,0.0
363.0098302855295,-166.78509086894528,0.0
363.5469608881912,-167.22627604408393,0.0
364.0826948207113,-167.6652151099659,0.0
364.6168261510863,-168.10184925022222,0.0
365.14914383990794,-168.5361149515011,0.0
365.67943198295234,-168.96794410739562,0.0
366.20747007676493,-169.39726412241578,0.0
366.7330333065795,-169.82399801586467,0.0
367.2558928558159,-170.2480645254646,0.0
367.7758159197822,-170.6693785002229,0.0
368.2925379489493,-171.08787672304075,0.0
368.805741623599,-171.50353758994635,0.0
369.31510358787756,-171.9163387990418,0.0
369.82030033994965,-172.3262524287282,0.0
370.321008871652,-172.7332448328363,0.0
370.81690743000155,-173.13727660428387,0.0
371.307681770932,-173.5383070073947,0.0
371.79303412433046,-173.9363007172046,0.0
372.27268413990004,-174.33122813874536,0.0
372.7463690437387,-174.7230651613742,0.0
373.2138437312665,-175.1117929360234,0.0
373.67488079817645,-175.49739767509882,0.0
374.12927051128213,-175.87987047467016,0.0
374.5768207213033,-176.25920715851927,0.0
375.0173567197795,-176.6354081435424,0.0
375.45072104243184,-177.00847832593874,0.0
375.87677322139103,-177.3784269875653,0.0
376.29538948880054,-177.7452677217862,0.0
376.7064624343576,-178.10901837810948,0.0
377.1099006194032,-178.46970102486472,0.0
377.5056281501858,-178.82734192915473,0.0
377.89358421293184,-179.18197155328886,0.0
378.2737225733307,-179.53362456689607,0.0
378.64601104301295,-179.88233987390672,0.0
379.01043091553856,-180.2281606535918,0.0
379.3669763743466,-180.57113441485262,0.0
379.71565387502653,-180.91131306296415,0.0
380.0564815041671,-181.24875297799252,0.0
380.38948831692113,-181.58351510412552,0.0
380.71471365529067,-181.91566504918347,0.0
381.0322064489857,-182.24527319360595,0.0
381.342024500555,-182.57241480824783,0.0
381.6442337563087,-182.89717018035392,0.0
381.9389075643687,-183.21962474712853,0.0
382.226125920986,-183.5398692363609,0.0
382.5059747060562,-183.85799981361973,0.0
382.77854490854514,-184.17411823558535,0.0
383.04393184230827,-184.48833200914393,0.0
383.30223435255016,-184.8007545559313,0.0
