X,Y,Z,Speed
384.4305330936673,-182.97287569739115,0.0,5.927068287257453
384.65064762017323,-183.29161857310174,0.0,5.892559657178354
384.8642821543653,-183.61349586020532,0.0,5.860656524032022
385.07155263134194,-183.93870941272843,0.0,5.831490837614625
385.2725705385761,-184.2674734618701,0.0,5.805177288678102
385.467433896927,-184.60000122197465,0.0,5.781581617854242
385.65622162247354,-184.93649381187814,0.0,5.760382569493354
385.83899467873323,-185.27713900704867,0.0,5.741254338620168
386.01579742734,-185.62211015318928,0.0,5.72387112025941
386.18665901530625,-185.9715649895209,0.0,5.707907109435805
386.35159480050453,-186.32564438166912,0.0,5.693036501174083
386.5106078166736,-186.68447061000262,0.0,5.678933490498966
386.66369027886583,-187.04805770705914,0.0,5.665272272435185
386.8108251297854,-187.41619564430133,0.0,5.6517270420074635
386.9519876269451,-187.78862713657364,0.0,5.637971994240529
387.0871477179981,-188.16507739978866,0.0,5.623713115203116
387.2162766389224,-188.5452684281497,0.0,5.608882630568607
387.3393494025812,-188.92892566568193,0.0,5.593510854308688
387.4563446882351,-189.31577834261063,0.0,5.57762849635448
387.5672447160502,-189.7055597657014,0.0,5.561266266637092
387.67203511687734,-190.0980075886785,0.0,5.544454875087643
387.77070479747147,-190.49286406289633,0.0,5.527225031637242
387.8632458013134,-190.88987626846293,0.0,5.509607446217002
387.9496531652048,-191.28879632604418,0.0,5.491632828758042
388.02992477180254,-191.68938158960168,0.0,5.473331889191472
388.10406119825717,-192.09139482033734,0.0,5.454735337448409
388.1720655611219,-192.4946043421409,0.0,5.435873883459966
388.23394335769393,-192.89878417885143,0.0,5.416778237157252
388.2897023039472,-193.30371417366382,0.0,5.397479108471387
388.33935216921435,-193.7091800910209,0.0,5.378007207333483
388.38290460776904,-194.11497370134643,0.0,5.358393243674654
388.420372987458,-194.52089284898457,0.0,5.3386679274260125
388.4517722155242,-194.9267415037165,0.0,5.318861968518673
388.47711856176005,-195.33232979623403,0.0,5.299006076883752
388.4964294791207,-195.73747403795207,0.0,5.279130962452359
388.50972342192233,-196.1419967255455,0.0,5.259267335155611
388.5170196617419,-196.54572653059446,0.0,5.2394459049246205
388.5183381011283,-196.9484982747232,0.0,5.219697381690502
388.5136990852257,-197.35015289061226,0.0,5.2000524753843695
388.5031232114013,-197.75053736925977,0.0,5.180541895937335
388.4866311369599,-198.14950469386153,0.0,5.161196353280516
388.464243385018,-198.5469137606695,0.0,5.142046557345022
388.43598014860174,-198.94262928718092,0.0,5.123123218061971
388.401861093019,-199.336521707996,0.0,5.104457045362476
388.36190515654636,-199.72846705867173,0.0,5.086078749177648
388.3161303494612,-200.1183468478815,0.0,5.068019039438602
388.2645535514344,-200.50604791817776,0.0,5.050308626076455
388.20719030728895,-200.89146229563337,0.0,5.032978219022318
388.1440546211157,-201.27448702862202,0.0,5.016058528207305
388.0751587487233,-201.65502401597348,0.0,4.999580263562529
388.0005129883872,-202.03297982472068,0.0,4.983574135019108
387.9201254698484,-202.40826549763065,0.0,4.968070852508149
387.8340087356847,-202.7808028277504,0.0,4.953101125960775
387.7422380274903,-203.1505798833066,0.0,4.938695310689548
387.6449213223837,-203.51762127853536,0.0,4.924871524186462
387.5421629047817,-203.88195195296225,0.0,4.911632828278507
387.4340630693086,-204.24359667195574,0.0,4.898981359008098
387.3207182144668,-204.60257998613287,0.0,4.886919252417656
387.2022209347642,-204.95892619094246,0.0,4.87544864454959
387.0786601113558,-205.31265928638783,0.0,4.864571671446317
386.9501210012531,-205.66380293685688,0.0,4.854290469150253
386.8166853251601,-206.01238043102177,0.0,4.844607173703811
386.6784313539897,-206.3584146417755,0.0,4.83552392114941
386.53543399412047,-206.7019279861673,0.0,4.827042847529465
386.3877648714493,-207.04294238530215,0.0,4.819166088886391
386.23549241429674,-207.38147922416906,0.0,4.811895781262599
386.07868193522825,-207.7175593113598,0.0,4.805234060700511
385.91739571184405,-208.05120283864372,0.0,4.79918306324254
385.75169306660064,-208.38242934035958,0.0,4.7937449249311
385.581630445725,-208.71125765258878,0.0,4.7889217818086065
385.4072614972783,-209.03770587207185,0.0,4.784715769917476
385.2286371484335,-209.36179131482982,0.0,4.781129025300123
385.0458056820291,-209.683530474453,0.0,4.778163683998966
384.85881281245844,-210.0029389800178,0.0,4.775821882056414
384.6677017609623,-210.32003155359337,0.0,4.774105755514888
384.4725133303861,-210.63482196729785,0.0,4.773017440416802
384.27328597946774,-210.9473229998644,0.0,4.7725590728045715
384.07005589672275,-211.25754639267709,0.0,4.77273278872061
383.862857073993,-211.56550280523584,0.0,4.773540724207333
383.65172137972735,-211.87120177000813,0.0,4.774985015307158
383.43667863206247,-212.1746516466269,0.0,4.7770677980625
383.21775667177496,-212.4758595753916,0.0,4.779791208515773
382.99498143517434,-212.7748314300291,0.0,4.783157382709394
382.7683770270125,-213.07157176967186,0.0,4.787168456685777
382.5379657934778,-213.36608379000882,0.0,4.791826566487338
382.30376839535387,-213.65836927356298,0.0,4.797133848156492
382.0658038814157,-213.9484285390533,0.0,4.803092437735656
381.82408976214253,-214.23626038979123,0.0,4.809704471267241
381.57864208382455,-214.5218620610671,0.0,4.816972084793669
381.3294755031451,-214.80522916647942,0.0,4.82489741435735
381.0766033623201,-215.08635564315668,0.0,4.833482596000701
