inner_X,inner_Y,inner_Z,outer_X,outer_Y,outer_Z,inner_curb_X,inner_curb_Y,inner_curb_Z,outer_curb_X,outer_curb_Y,outer_curb_Z
335.1464950196567,26.198397132791793,12.95,347.08257556827346,26.554567216317437,12.95,333.1464954408257,26.199695083403345,12.95,349.0825729546309,26.557800568031123,12.95
335.14510384925177,24.054756073432426,12.966666666666665,347.08610020047735,24.37439759053303,12.966666666666665,333.14512818365415,24.06462202586263,12.966666666666665,349.0860939217734,24.36938612602823,12.966666666666665
335.1345321380717,21.911712585894165,12.98333333333333,347.08063872697295,22.19481261944188,12.98333333333333,333.1346156733808,21.92999192555112,12.98333333333333,349.08059561975557,22.181681472829272,12.98333333333333
335.1149497380018,19.769230141078324,13.0,347.066331788946,20.015775238644267,13.0,333.11512580090175,19.795767296194064,13.0,349.0662202214858,19.994650433475964,13.0
335.08652650092733,17.62727220988618,13.0,347.04332002758224,17.837248383740505,13.0,333.08682647992686,17.661910714626927,13.0,349.04310988833214,17.808256784234377,13.0
335.0494322787336,15.485802263219014,13.0,347.01174408406735,15.659194990330843,13.0,333.0498856486335,15.528384818982314,13.0,349.0114067688673,15.622464253630213,13.0
335.003836923306,13.344783771978161,13.0,346.97174459958705,13.4815779940156,13.0,333.0044712712315,13.395152306848207,13.0,348.97125299766736,13.437236523513999,13.0
334.94991028652976,11.204180207064905,13.0,346.92346221532716,11.304360330395044,13.0,332.95075133944067,11.262175933404546,13.0,348.9227906941623,11.252537230152228,13.0
334.8878222202902,9.063955039380527,13.0,346.8670375724732,9.127504935069467,13.0,332.888893873882,9.129418509543685,13.0,348.86616196153904,9.06832996534321,13.0
334.8177425764727,6.924071739826306,13.0,346.8026113122111,6.950974743639144,13.0,332.81906692538524,6.996842899979936,13.0,348.8015088856978,6.884578277549957,13.0
334.7398412069625,4.7844937793035776,13.016666666666666,346.7303240757265,4.774732691704384,13.016666666666666,332.7414385762127,4.864412021352827,13.016666666666666,348.7289735342584,4.70124567305315,13.016666666666666
334.65428796364495,2.6451846287136,13.033333333333331,346.650316504205,2.598741714865451,13.033333333333331,332.6561769412031,2.7320888403292045,13.033333333333331,348.64869795561935,2.51829561711544,13.033333333333331
334.5612526984052,0.5061077589577048,13.049999999999997,346.5627292388325,0.4229647487226469,13.049999999999997,332.5634501688363,0.5998363717083733,13.049999999999997,348.56082417806687,0.3356915351569226,13.049999999999997
334.46090526312895,-1.6327733590628632,13.066666666666663,346.4677029207946,-1.7526352711237578,13.066666666666663,332.46342644222216,-1.532382323463453,13.066666666666663,348.46549420893314,-1.846603186060562,13.066666666666663
334.35341550970105,-3.7714952544467675,13.083333333333329,346.36537819127705,-3.928095409073464,13.083333333333329,332.3562739800134,-3.6646041397704665,13.083333333333329,348.36285003380453,-4.028625197245239,13.083333333333329
334.23895329000703,-5.9100944562927165,13.1,346.2558956914655,-6.1034527295261825,13.1,332.24216103724973,-5.796865929285117,13.1,348.25303361577636,-6.210411185383513,13.1
334.1176884559324,-8.048607493699432,13.1,346.13939606254576,-8.278744296881625,13.1,332.1212559061303,-7.929204503408418,13.1,348.13618689475595,-8.391997872548874,13.1
333.989790859362,-10.187070895765617,13.1,346.01601994570353,-10.454007175539525,13.1,331.9937269167192,-10.061656634689813,13.1,348.01245178681035,-10.573422014713081,13.1
333.85543035218154,-12.325521191589985,13.1,345.8859079821244,-12.62927842989959,13.1,331.8597424375899,-12.194259058616614,13.1,347.8819701835592,-12.754720400560888,13.1
